"genes"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"FLJ33581"	0.0689019528432732	4.57155407407407	1.27170708106493	0.204684515718571	0.893414514477843	-5.41942800201435
"PLCB2"	0.0688524791955609	6.5421516872428	1.20183946199433	0.23058752789807	0.903028657725913	-5.50211991001841
"PCAT19"	0.0688487586685157	6.28910362139918	0.864963504779259	0.387905962907041	0.927080013437444	-5.83588033814624
"EQTN"	0.0688362274618582	3.38200679012346	2.0517395391983	0.0412594056906027	0.874759349588223	-4.18620712900399
"RSPH4A"	0.0688198654646323	4.88559386831276	1.10680969569467	0.2694630522586	0.91103186301707	-5.60718169590616
"LOC101927069"	0.0688136033287093	4.13251152263375	1.49697587642415	0.135688234986749	0.888764417446477	-5.1215003324665
"FAS.AS1"	0.0687411269070732	5.57503102880658	1.50378653748779	0.133925839731999	0.888764417446477	-5.11175117260175
"ERVFRD.1"	0.0686877163661577	5.64997181069959	2.13832285260895	0.0334812998153475	0.87396457959248	-4.01469313070984
"BST1"	0.0686693231622739	6.80713810699589	1.31534866298339	0.18962388236289	0.891243870523851	-5.36543828841476
"BOC"	0.0686635076282939	5.99331757201646	1.29160805446557	0.197711536583068	0.891243870523851	-5.39503092179014
"PDE4B"	0.0686585423023578	6.3791853909465	0.927113009994859	0.3547813600817	0.921548055305228	-5.7824241709734
"CNBP"	0.0686507975034667	8.7075275308642	1.52294211315403	0.129064410276088	0.888764417446477	-5.08409811027596
"ARPC1B"	0.0686480527045761	8.15537255144033	0.987075021066378	0.324580837010741	0.918696053622799	-5.72736163297941
"CST7"	0.0686367337031892	7.23848777777778	1.51457072575847	0.131171716883509	0.888764417446477	-5.09622530372686
"TEX14"	0.0686197226074896	5.59495855967078	0.716386772343791	0.474435682640071	0.94714871563528	-5.94873030671647
"ESR2"	0.0685927822468791	5.33855740740741	2.08598921494075	0.0380155832259037	0.87396457959248	-4.11917792871723
"MUL1"	0.0685673141470177	7.28568855967078	1.66928797554556	0.0963391002013937	0.888653809960389	-4.86152694773496
"SEC24A"	0.0685628349514562	5.59320238683128	1.81260208559093	0.0711186531342476	0.875217117712741	-4.624271769312
"FLJ45508"	0.0685379119278767	5.04253773662551	1.2382917762538	0.216794521338621	0.895048358520629	-5.45955200667534
"NCOR2"	0.0685359923717057	7.77538740740741	1.92224639812598	0.0557358059081158	0.875217117712741	-4.42994065396993
"LINC00673"	0.068524159500693	6.30292806584362	1.37609269871742	0.170050964945124	0.889034579855738	-5.28730433310122
"OMA1"	0.0685230090152558	7.00149905349794	0.819238054521599	0.413447762229179	0.935360498526711	-5.87285711968051
"LOC101927159"	0.0684017669902908	4.26507065843621	2.02377366693408	0.044080295859479	0.875217117712741	-4.24014434322423
"ERGIC1"	0.068387834257975	8.25368534979424	1.46636308808931	0.143833267448151	0.888764417446477	-5.16478482199796
"TSPAN12"	0.0683783841886267	6.53895728395062	0.848276375088532	0.397113061652577	0.930957942140887	-5.84960596768583
"BMP2"	0.0683715575589458	6.02976674897119	1.30675316145389	0.192523287236946	0.891243870523851	-5.37621391712635
"CAPZA2"	0.0683315214979189	8.79384057613169	1.06688573450271	0.287074875815301	0.912389370005411	-5.64876709128062
"GBP4"	0.0683254292649094	5.79316065843621	0.663619208152951	0.507558775494607	0.956252571060792	-5.98372918777214
"FLRT3"	0.0683218696255193	9.42012423868313	0.5096561508285	0.610751699286523	0.971961666214041	-6.07059648980812
"RPS26P11"	0.0682978987517335	9.03173139917696	1.35947765150513	0.17524669547901	0.889374035945753	-5.30902096506712
"LOC730102"	0.0682962052704578	5.31157683127572	1.20084175904969	0.230973672675296	0.903272397518199	-5.5032673375025
"LONRF3"	0.0682892281553392	6.0421778600823	1.13774923415281	0.256337967564871	0.908880963492115	-5.57391499230905
"EIF4H"	0.0682856941747573	8.34850135802469	1.49753977868373	0.135541633061117	0.888764417446477	-5.12069477987692
"C1orf101"	0.0682662004160878	5.00695604938272	1.89307978341593	0.0595271899722586	0.875217117712741	-4.48271577511288
"BLACAT1"	0.0682545429958385	5.60992884773663	0.990496364171166	0.322909954586343	0.918607657923356	-5.72411665019585
"PFKL"	0.0681967316227459	7.80484563786008	1.25160953151345	0.2119072938492	0.895048358520629	-5.44368682577443
"PKM"	0.0681929646324535	10.0067012345679	1.30858573236229	0.191902397055089	0.891243870523851	-5.3739223800795
"DENND2C"	0.0681586074895973	4.46583144032922	1.85756362474721	0.0644322670896961	0.875217117712741	-4.54592288976514
"TMEM229B"	0.0681488092926482	5.78321395061728	1.79507064695344	0.0738764038710622	0.875217117712741	-4.65431583617503
"LOC143188"	0.068134199029126	6.01531757201646	1.45108857776911	0.148035908183142	0.888764417446477	-5.18605361876717
"RHBDD1"	0.0681223945908454	7.36265300411523	1.56770863177193	0.118241332380227	0.888764417446477	-5.0181354547087
"LOC100129215"	0.0681204008321771	6.08457777777778	1.14251003913493	0.254358698803882	0.908196030759608	-5.56871556205797
"SLC2A1"	0.0681061740637999	7.61723773662551	1.20718415412873	0.228526811947343	0.900768925616943	-5.49595711721146
"CTSZ"	0.0680953557558946	7.80952946502058	1.06873327304188	0.286242996208921	0.912389370005411	-5.6468760459009
"KCNQ1"	0.0680052815533977	6.90497271604938	1.87236610136218	0.0623485711083901	0.875217117712741	-4.51972053752134
"PROS1"	0.0679633571428568	6.5372558436214	0.722000350132736	0.470983619177753	0.94714871563528	-5.94485016926099
"ATP6AP1"	0.0679558758668516	9.26160930041152	1.38169277077394	0.168326185069211	0.889034579855738	-5.27992628856
"LUCAT1"	0.0679388585298197	5.5817741563786	1.10455633737673	0.270436775066209	0.91103186301707	-5.60956909055567
"PARD3B"	0.0679363259361994	6.09796065843621	1.22712570318553	0.22095461821994	0.896751324156797	-5.47272481925026
"KLF3"	0.0679282281553393	6.88363987654321	0.951732101673504	0.342171955976608	0.919607079914903	-5.76023089079696
"CMYA5"	0.0679281123439659	4.5511321399177	1.41644215980436	0.157917792472248	0.888764417446477	-5.2334854840571
"AP4S1"	0.0679063994452153	5.87178205761317	1.19079931606712	0.234886199991261	0.905415081806799	-5.51476441547032
"LGALS2"	0.0678895631067954	5.2587787654321	0.934110365031905	0.351167783801965	0.920484043482509	-5.77617501329185
"PCBP3"	0.0678876588072123	7.52133514403292	0.900792457712822	0.368584348464763	0.925008312630059	-5.80551258369419
"GRPR"	0.0678632184466014	4.09202543209877	1.39365007535733	0.164687696891627	0.888764417446477	-5.26407397928453
"ACP5"	0.0678343973647706	7.14238193415638	1.15148907652531	0.250654904415312	0.907329498727699	-5.55885083073656
"BRINP1"	0.0678123571428571	5.86600884773663	1.08161232412058	0.280489564927266	0.912055201531272	-5.63360369949571
"SLC25A6"	0.0677844153952835	10.353214691358	0.987727831251692	0.324261587481837	0.918696053622799	-5.72674333289652
"ICOSLG"	0.0677708793342578	6.21243378600823	1.54307540923135	0.124104664479609	0.888764417446477	-5.05466375707761
"UBD"	0.0677485221914005	5.73270090534979	0.615775956805188	0.538614711578155	0.962621897339434	-6.01315680496895
"LOC100131635"	0.0677416504854368	2.52487646090535	1.33306186474688	0.183751245919773	0.89061378605306	-5.34301287196845
"KRT222"	0.0677324958391123	4.07867555555556	0.816389427309673	0.415071459626758	0.935687743137335	-5.87509466729383
"KLHDC8A"	0.0677023030513173	7.362460781893	1.29894089175184	0.195186818680603	0.891243870523851	-5.38594725599236
"FGD5"	0.0676775305131763	6.24123456790123	1.47622866586119	0.141168162758978	0.888764417446477	-5.15093139893376
"PP12613"	0.067648085298197	6.59170847736626	1.63048250918473	0.104285970864171	0.888764417446477	-4.92248917221674
"RAP1B"	0.0676121608876556	7.71541506172839	0.910927570967292	0.363229975693462	0.924600013399032	-5.79670021979335
"POM121C"	0.067599104022191	8.55877802469136	1.23990950775409	0.216196543933273	0.895048358520629	-5.45763377241376
"APOL3"	0.067574086685159	5.97469827160494	0.88113292269257	0.379110492188153	0.926076654921971	-5.8223271101688
"HCP5"	0.0675146289875164	6.32926304526749	0.955550447359071	0.340242425911837	0.91936492555909	-5.75673707906468
"OR8H1"	0.0675020194174756	3.03170403292181	1.36559700805512	0.173319403741851	0.889321678653128	-5.30105288759187
"MPZL2"	0.0674897739251042	6.02765736625514	0.866312521603126	0.387167406510356	0.926655045806842	-5.83475912634359
"SLC29A4"	0.0674736608876564	9.23244526748971	0.903981137049291	0.366894468235261	0.924955147999598	-5.80275062033819
"RP11.203B9.4"	0.0674286192787796	3.85609650205761	1.48707621575717	0.138282040289239	0.888764417446477	-5.1355938297055
"RAP2A"	0.0674199341192788	7.9531824691358	1.33881880092569	0.181872075836707	0.889710656367541	-5.3356608045521
"SMIM19"	0.0673930221914002	7.40038609053498	1.74162549165579	0.0828306074511111	0.875627222129838	-4.74415179925764
"PSD4"	0.0673923938973642	6.24888621399177	1.40401877566739	0.161581115738185	0.888764417446477	-5.25021898880421
"AIM1"	0.0673013307905682	6.4135583127572	1.33824990556273	0.182057132584871	0.889710656367541	-5.33638871878311
"IL17F"	0.0672841144244107	5.38976975308642	1.94619771886072	0.0527756661268798	0.875217117712741	-4.38601768495979
"CKMT2"	0.0672725943134528	5.8136629218107	1.39663385727768	0.163789119824848	0.888764417446477	-5.26009730488605
"MRGPRF"	0.0672579583911231	6.7605066255144	1.76208146705298	0.0793040805751142	0.875627222129838	-4.71007967943298
"ANGPTL7"	0.0672570624133148	4.37286814814815	1.12473120052696	0.26180497688619	0.909113570289305	-5.58802276307143
"PDE7B"	0.0672277101248258	5.47099473251029	0.912926850850427	0.362179569396447	0.923437979624448	-5.79495030767698
"RNASE1"	0.0671843779472948	7.62912345679012	0.685909008864733	0.493419819980532	0.953168319325385	-5.9692703396972
"LOC283045"	0.0671834174757279	4.4833470781893	1.39296932103609	0.164893230910885	0.888764417446477	-5.2649800915069
"MEF2BNB.MEF2B"	0.0671746109570043	5.75520559670782	1.12877141977084	0.260099652177306	0.909113570289305	-5.58366152423135
"KIAA1683"	0.067170320388349	6.98929962962963	1.08406073129722	0.279404795677006	0.912055201531272	-5.63106271637149
"RAMP3"	0.0671441761442443	7.4886421399177	1.15489637929446	0.249259377862365	0.907329498727699	-5.55508744523368
"FGFBP2"	0.0670841830790559	4.56880971193416	1.15606576820808	0.248781693923171	0.907329498727699	-5.55379331437705
"PGM5.AS1"	0.0670602066574199	5.70610716049383	0.843403651554291	0.39982639881601	0.931606550493733	-5.85356379068262
"PDE6H"	0.0670412184466017	4.88406185185185	2.02887243137534	0.0435541045426963	0.875217117712741	-4.23036372612087
"TRPC5OS"	0.0670355450762829	3.35240518518519	1.99407917600754	0.0472531950133681	0.875217117712741	-4.29663280881818
"SEMA3E"	0.0670103793342579	5.46101563786008	0.367910052097083	0.713258336298376	0.980699921658648	-6.13045311821177
"FABP7"	0.0669978855755891	5.17307436213992	0.562883711407197	0.574029413839499	0.966969363732059	-6.04313628301317
"TSGA10"	0.0669741581137308	4.80550263374486	1.64800873512862	0.100634220914535	0.888764417446477	-4.89512948701173
"FAM129B"	0.0669727884882105	7.65382	1.29197378423207	0.197585047781377	0.891243870523851	-5.39457906960167
"DHDDS"	0.0669724535367541	8.14495864197531	1.19330130586358	0.233907038448963	0.905208802942068	-5.51190893764103
"LOC644172"	0.0669636442441055	7.04373230452675	0.767518177235162	0.44351342324496	0.942870914388564	-5.91227481930576
"TPH1"	0.0669539840499303	4.20578139917695	0.83670491687542	0.403574792816951	0.932503600225788	-5.85896777965824
"VAMP1"	0.0668691213592227	6.56601279835391	1.05764065875149	0.291262248655777	0.912389370005411	-5.65818119455197
"NPAS2"	0.0668387357836339	5.65368053497942	1.53727787329358	0.125517273291841	0.888764417446477	-5.06317844660634
"C15orf27"	0.066813799583911	5.77687781893004	1.42581617962118	0.155195802225565	0.888764417446477	-5.22076335477288
"PARP12"	0.0668132018030506	7.01053135802469	1.05022233928866	0.294651965055732	0.912446819704901	-5.66567645455444
"LOC100128551"	0.066805219140083	6.15870209876543	1.22127919037254	0.223155657682341	0.896751324156797	-5.47957506475199
"ADAMTSL1"	0.0667938384188624	6.01629427983539	0.876111377547519	0.38182868896385	0.926076654921971	-5.82656287438737
"NACA2"	0.0667703855755892	3.60842329218107	0.736366420557024	0.462213054511319	0.945814032339143	-5.93478294876892
"GCNT1"	0.0667632122052701	4.94640576131687	1.59171245807711	0.112740279583186	0.888764417446477	-4.98199555639239
"IL34"	0.0667180936199727	7.42638724279835	1.82137237255722	0.0697712514042131	0.875217117712741	-4.60913535606665
"LOC100129034"	0.066666263522885	6.28658971193416	1.76435829468746	0.0789192769783986	0.875627222129838	-4.70626335678717
"TPM1"	0.0666389320388339	8.52519386831276	1.19107302626781	0.234778940610059	0.905415081806799	-5.51445232319362
"CYB561"	0.0666335429958385	8.21949493827161	0.568601514842749	0.570148038859352	0.966188767589858	-6.04002475813147
"TPRG1"	0.0666202031900133	4.62211259259259	1.53498154022471	0.126080263823188	0.888764417446477	-5.06654232586219
"TRIB1"	0.066582719140083	7.24334390946502	0.972538598991696	0.331743019726011	0.918696053622799	-5.74102456806467
"CDHR1"	0.0665730936199712	5.9475437037037	1.00127599786429	0.317682467020072	0.917651803993666	-5.71381987271598
"SELT"	0.0665494882108176	8.41129563786008	1.18701076149125	0.236374415505023	0.905944343158919	-5.51907695550802
"PMP2"	0.0665430110957002	4.40000695473251	0.472163161750657	0.637231110998804	0.975698706811762	-6.08830663253327
"MAN2B1"	0.0664950658807207	8.01453020576132	1.27755963105229	0.20261545153734	0.892845820099787	-5.41229199845408
"LMCD1"	0.0664933786407756	7.00804156378601	1.30349194953813	0.193631884953587	0.891243870523851	-5.38028406923371
"IRAK2"	0.0664720180305128	6.33469818930041	1.72854944082175	0.0851511236738769	0.877745453982162	-4.76572854639276
"SPINT3"	0.0664437898751733	4.29635765432099	1.59169490568157	0.112744226677847	0.888764417446477	-4.98202217946929
"TAP2"	0.066424678918169	6.3547324691358	1.06406986249069	0.288345916411802	0.912389370005411	-5.65164303990079
"NGF"	0.0663749771151178	5.52571567901235	1.60417685951736	0.109964907192799	0.888764417446477	-4.96301729967298
"SLC4A5"	0.0663704937586679	6.84820222222222	0.736249176094551	0.462284259786933	0.945814032339143	-5.93486590851539
"AEBP1"	0.0663698502080441	7.90849563786008	0.948496094816549	0.343812713557954	0.919874015238941	-5.76318099102887
"GLIPR2"	0.0663285381414697	6.73057572016461	1.01061650542141	0.313198251159851	0.916440639225337	-5.70480839872534
"EHD4"	0.0663149722607487	6.89303761316872	1.25633665394913	0.210191985934563	0.895048358520629	-5.43801522555697
"RAB31"	0.0663008737864076	7.03558716049383	0.789744859136295	0.430441370067286	0.939508867072536	-5.89564820197018
"OR3A2"	0.0662871206657415	5.10466127572017	1.02776277467327	0.305076256922921	0.915395598681678	-5.68805025974122
"MIR4435.1HG"	0.0662778529819691	6.51203748971193	0.692969311740196	0.488985958153841	0.952553275371647	-5.96459128512332
"MAFF"	0.0662738058252423	7.00952263374486	1.26174041772929	0.208243559594609	0.895048358520629	-5.43150595158936
"SUB1"	0.0662704389736476	7.5330637037037	1.16944223213323	0.243363331110951	0.907329498727699	-5.53889783481863
"CNOT6L"	0.0662402669902905	7.51082534979424	1.19000219844256	0.23519876698307	0.905415081806799	-5.51567290829202
"ZBTB18"	0.0662382801664348	6.38137226337449	1.19078988248161	0.234889897372121	0.905415081806799	-5.51477517065368
"ZBTB21"	0.0662073162274616	7.1429475308642	1.38402528412938	0.16761169876221	0.888764417446477	-5.27684452615696
"ZNF705G"	0.0661986366158111	3.70524320987654	0.961121374199167	0.337439872251086	0.918748730840266	-5.75161474491348
"STX16"	0.0661877933425792	5.6966912345679	1.27597774458172	0.203173181215493	0.892845820099787	-5.41422397654642
"STYX"	0.0661842052704569	7.12436004115226	1.00559413974672	0.315604165371735	0.916956084659181	-5.70966415463158
"DDOST"	0.066164100554784	8.71482020576132	1.59960502117923	0.110976515107879	0.888764417446477	-4.96999518671468
"SLC26A11"	0.0661612565880715	8.0502366255144	1.03771507141275	0.300427034012954	0.914163045152006	-5.67819509338759
"NNAT"	0.06615426144244	8.82625609053498	0.754079894849152	0.451526255415288	0.944281849911041	-5.92209821719371
"SNORD104"	0.0661526615811375	8.83891041152263	0.834813336335335	0.40463708113952	0.932503600225788	-5.86048599567579
"SOD3"	0.0661483467406379	6.41028695473251	1.65146296126254	0.0999267411997124	0.888764417446477	-4.88970347299518
"PROX1"	0.0661281844660189	6.96014135802469	0.645999616265265	0.518884942441042	0.959044792150317	-5.99482183746059
"TCF7"	0.0661010110957001	6.99536230452675	1.32391510132789	0.186766616568774	0.891243870523851	-5.35462983586981
"PURA"	0.0660937656033282	7.76985851851852	1.2815670421405	0.201207573035752	0.892845820099787	-5.40738713153442
"JUN"	0.0660759909847425	8.60099769547325	0.809938642978653	0.418762347009669	0.936755089949445	-5.88013300070489
"CD1E"	0.0660579979195556	5.47978946502058	1.12188897021218	0.263009294183761	0.909113570289305	-5.59108155563989
"BRAF"	0.0660417045769762	7.58148172839506	1.43519525427796	0.152508361756909	0.888764417446477	-5.20795182533468
